"id","title","description","link"
624,Bikin Video Estetik Tanpa Modal Untuk Investasimu,"Sumber penghasilan dari seorang content creator cukup menjanjikan lho, asal kamu harus konsisten untuk menciptakan konten kreatif yang berkualitas. Kelas Narasi Academy kali ini akan membantumu dalam berinvestasi untuk menjadi content creator professional tanpa modal! Yuk pelajari proses produksi konten secara menyeluruh, memberikan mood dalam sebuah konten hingga menciptakan konten video agar terlihat lebih estetik.",https://mydigilearn.id/courses/624/bikin-video-estetik-tanpa-modal-untuk-investasimu
625,Jurnalisme Investigasi Ala Narasi: Sajikan Fakta & Data,"Berita yang kredibel, informatif dan mendalam bisa dengan mudah untuk kamu sajikan ke publik! Saatnya ambil peran dengan menjadi jadi pelopor berita investigatif. Pelajari treatment khusus dalam mengemas serta mengkurasi berita dengan menyajikan fakta dan data dengan metode storytelling. Yuk langsung daftakan dirimu untuk belajar menjadi Jurnalis profesional di kelas “Jurnalisme Investigasi Ala Narasi: Sajikan Fakta &amp; Data” kali ini!",https://mydigilearn.id/courses/625/jurnalisme-investigasi-ala-narasi-sajikan-fakta-and-data
617,KILAT (Kelas Intensif Ilmu Data & Jurnalistik),"<p style=""text-align: justify"">
Kamu selalu bisa jadi inovator dalam menyebarkan berita yang berkualitas dan kredibel! Salah satunya adalah dengan menjadi citizen journalism. Setelah mengetahui dasar-dasar ilmu jurnalistik, sekarang kamu sudah mampu untuk mengemas dan memproduksi sebuah berita. Di sini kamu harus memperhatikan pentingnya penyampaian informasi serta  mencari point of view  yang tepat agar tidak terjadi mispresepsi terhadap masyarakat. 
",https://mydigilearn.id/courses/617/kilat-kelas-intensif-ilmu-data-and-jurnalistik
127,Penyambungan dan Pengukuran Kabel Optik,Course Penyambungan dan Pengukuran Kabel Optik akan membahas struktur serat optik serta bagaimana cara melakukan penyambungan dan pengukuran kabel serat optik.,https://mydigilearn.id/courses/127/penyambungan-dan-pengukuran-kabel-optik
784,Game Programming Fundamental,"Game Programming Fundamental, merupakan serangkaian pembelajaran awal dalam menjadi Game Programmer. Rangkaian Video Learning ini berisi tentang cara membuat dan mengatur mekanika permainan sehingga menjadiinteraktif di sebuah game ber-genre platformer. Melalui Course ini, DigiFriend akan dapat membuat dan/atau mereproduksi mekanika dasar game sederhana ber-genre platforme",https://mydigilearn.id/courses/784/game-programming-fundamental
1015,Pre Course Leadership Bootcamp for Territory Leader Batch 2,"<span style=""color: rgb(0, 0, 0)"">Pre Course Leadership Bootcamp for Territory Leader",https://mydigilearn.id/courses/1015/pre-course-leadership-bootcamp-for-territory-leader-batch-2
696,Internship Telkomsel - ASO,"Pathway ini, berisi beberapa materi self-learning yang harus diakses oleh seluruh peserta Internship Telkomsel - ASO",https://mydigilearn.id/courses/696/internship-telkomsel-aso
756,Preparation Certification Professional Scrum Master I (PSM I),"<span style=""color: rgb(0, 0, 0); background-color: rgb(255, 255, 255);"">Professional Scrum Master level I atau biasa kita sebut sebagai PSM I merupakan sertifikasi atau asesmen Scrum di level mendasar. Biasanya, untuk karyawan yang berperan sebagai Scrum Master di pekerjaannya, perusahaan membutuhkan mereka untuk memiliki sertifikasi yang menunjukkan pemahaman dan kemampuan untuk mengimplementasi dasar-dasar dari Scrum.<br><span style=""color: rgb(0, 0, 0); background-color: rgb(255, 255, 255);"">Course pembelajaran ini disusun untuk dapat membantu Anda menjadi Professional Scrum Master melalui sertifikasi PSM I yang akan Anda ambil. Course ini diharapkan mampu memberikan pemahaman untuk dapat sukses dan lulus asesmen. Sertifikasi menunjukkan bahwa Anda merupakan peserta test yang baik dan memahami setiap detil dan konten dari Scrum Guide sebagai dasar pemahaman terhadap Scrum.",https://mydigilearn.id/courses/756/preparation-certification-professional-scrum-master-i-psm-i
1021,BigBox - Vertical Platform,"<span>Hi! Para Peserta Pelatihan BigBox - Vertical Platform,<span><br>Course ini terdiri dari materi terkait Product BigBox - Vertical Platform<br>Pastikan menggunakan PC/Laptop agar dapat mengakses materi yang telah disediakan, ya!",https://mydigilearn.id/courses/1021/bigbox-vertical-platform
771,Working with Purpose and Values,"For greater result, we must know the purpose of our doing and the values that we believe",https://mydigilearn.id/courses/771/working-with-purpose-and-values
1094,Branding in Marketing,"<span style=""color: rgb(0, 0, 0)"">Hi! Para Peserta Pelatihan Branding in Marketing,<br>Program ini terdiri dari materi terkait Branding in Marketing. Pastikan menggunakan PC/Laptop agar dapat mengakses materi yang telah disediakan, ya!",https://mydigilearn.id/courses/1094/branding-in-marketing
910,Understanding Strategic Orientation Competency,"<span style=""color: rgb(0, 0, 0)"">Understanding Strategic Orientation Competency",https://mydigilearn.id/courses/910/understanding-strategic-orientation-competency
1049,Program Dan Prioritas Inovasi,"<span style=""color: rgb(0, 0, 0)"">Bagaimana memprioritaskan progam inovasi dalam organisasi dan&nbsp; mengembangkan ide-ide dengan cara berpikir out of the box",https://mydigilearn.id/courses/1049/program-dan-prioritas-inovasi
916,Sekilas Transformasi dan Perubahan Portfolio Bisnis Telkom,<span>Sekilas Transformasi dan Perubahan Portfolio Bisnis Telkom,https://mydigilearn.id/courses/916/sekilas-transformasi-dan-perubahan-portfolio-bisnis-telkom
1042,Knowledge Management,"<span style=""color: rgb(0, 0, 0)"">Pendekatan terencana dan sistematis untuk menjamin penggunaan penuh dasar pengetahuan organisasi, ditambah keahlian, kompetensi, pemikiran, inovasi, dan ide individual potensial untuk menciptakan organisasi yang lebih efisien dan efektif",https://mydigilearn.id/courses/1042/knowledge-management
605,eMployee Information Security Awareness (MISCA) - English Version,"<p style=""text-align: justify"">
Hello! Welcome to the eMployee Information Security Awwareness (MISCA) Pathway. This pathway will invite all colleagues to raise awareness about information security practices, information security and policies that help prevent misuse and alteration of sensitive information and data.
",https://mydigilearn.id/courses/605/employee-information-security-awareness-misca-english-version
962,ToT IT Tools SC One Indibiz,"<span style=""color: rgb(0, 0, 0)"">1. Input Order SC-One<br>2. Userguide Add on Digital Product SC-One<br>3. MO, SO, DO, RO Ganti Nomor, Balik Nama, Pindah Alamat di SC-One <br>4. Monitoring (tracking) order dan Cancel Order SC-One <br>5. Monitoring order end to end di Xpro",https://mydigilearn.id/courses/962/tot-it-tools-sc-one-indibiz
1097,Learning Need Analysis,"<span style=""color: rgb(0, 0, 0)"">Dalam modul ini akan dibahas mengenai bagaimana menganalisis gap performansi dalam <em><span style=""color: rgb(0, 0, 0)"">learning need analysis</em><span style=""color: rgb(0, 0, 0)"">, dan mengidentifikasi profil <em><span style=""color: rgb(0, 0, 0)"">learner </em><span style=""color: rgb(0, 0, 0)"">dan <em><span style=""color: rgb(0, 0, 0)"">skill gap </em><span style=""color: rgb(0, 0, 0)"">sehingga dihasilkan <em><span style=""color: rgb(0, 0, 0)"">learning requirement</em><span style=""color: rgb(0, 0, 0)"">.",https://mydigilearn.id/courses/1097/learning-need-analysis
998,Experiential Training - Mastering Consultative Selling,"<span style=""color: rgb(0, 0, 0)"">Hi! Para Peserta Experiential Training - Mastering Consultative Selling,<br>Sesi ini merupakan kelanjutan dari pelatihan Mastering Consultative Selling and Finance for Solution Architect.<br>Pastikan menggunakan PC/Laptop agar dapat mengakses materi yang telah disediakan, ya!",https://mydigilearn.id/courses/998/experiential-training-mastering-consultative-selling
507,Cloud Products Knowledge,Halo! Selamat Datang pada Course Cloud Products Knowledge. Course ini akan mengajak rekan-rekan semua untuk mempelajari lebih dalam terkait dengan Cloud Products.,https://mydigilearn.id/courses/507/cloud-products-knowledge
1067,Wifi Managed Service (WMS),"<span style=""color: rgb(0, 0, 0)"">Hi! Para Peserta Pelatihan Wifi Managed Service (WMS), Program ini terdiri dari materi terkait Wifi Managed Service (WMS) Pastikan menggunakan PC/Laptop agar dapat mengakses materi yang telah disediakan, ya!",https://mydigilearn.id/courses/1067/wifi-managed-service-wms
1071,Sirkit Langganan – Wavelength Division Multiplexing (SL WDM),"<span style=""color: rgb(0, 0, 0)"">Hi! Para Peserta Pelatihan Sirkit Langganan – Wavelength Division Multiplexing (SL WDM), Program ini terdiri dari materi terkait Sirkit Langganan – Wavelength Division Multiplexing (SL WDM) Pastikan menggunakan PC/Laptop agar dapat mengakses materi yang telah disediakan, ya!",https://mydigilearn.id/courses/1071/sirkit-langganan-wavelength-division-multiplexing-sl-wdm
1056,IP Transit,"<strong><span style=""color: rgb(0, 0, 0)"">Hi! Para Peserta Pelatihan Internet Protocol (IP) Transit</strong><span style=""color: rgb(0, 0, 0)"">,<br>Program ini terdiri dari materi terkait Internet Protocol (IP) Transit<br>Pastikan menggunakan PC/Laptop agar dapat mengakses materi yang telah disediakan, ya!",https://mydigilearn.id/courses/1056/ip-transit
1075,Learning Objective,Modul ini membahas tentang tata cara pembuatan Terminal Learning Objective (TLO) dan Enable Learning Objective (ELO) sesuai dengan standar dan panduan yang berlaku.,https://mydigilearn.id/courses/1075/learning-objective
1086,Struktur Modul,"<span style=""color: rgb(24, 28, 50)"">Dalam Course ini akan dibahas mengenai definisi modul, karakteristik, struktur dan kaidah pembuatan modul sesuai dengan standar TCUC.",https://mydigilearn.id/courses/1086/struktur-modul
697,Use Case All Industry,Pada sesi ini peserta akan mempelajari case terkait solusi: 1. Aplikasi e-Learning System 2. Asessment Program (ACI) 3. Data Analytic 4. e-recruitment 5. Media Placement 6. OCA 7. Omnichannel Communication 8. SDWAN 9. VR Training,https://mydigilearn.id/courses/697/use-case-all-industry
1104,Welcome Kit - Corporate Communication,<span>E-Learning ini bertujuan untuk memberikan pembekalan kepada karyawan mengenai bagaimana menyampaikan informasi kepada pihak internal/eksternal sesuai target audiens dan cara untuk mengembangkan personal branding dengan menggunakan metode yang efektif.,https://mydigilearn.id/courses/1104/welcome-kit-corporate-communication
744,NodeJS,"NodeJS merupakan platform karya Ryan Dahl pada tahun 2009 yang berfungsi untuk mengembangkan aplikasi web dengan bahasa pemrograman JavaScript. Platform ini memungkinkan Anda untuk menjalankan JavaScript dari sisi server. Node.js mampu menangani proses yang terjadi secara bersamaan lebih baik daripada platform lain karena adanya model event driver dan non blocking I/O, serta menyediakan berbagai library atau module dari JavaScript untuk menyederhanakan proses pengembangan website.<br><br>Course NodeJS ditujukan bagi peserta yang ingin mendapatkan pemahaman yang lebih dalam tentang Features, Concepts, Environment Setup, REPL Terminal, Package Manager (NPM), Callbacks Concept, Event Loop, Event Emitter, Buffers, Streams, File System, Express Framework, dan RESTful API<br><br>Kami berharap course ini dapat memenuhi kebutuhan anda dalam menambah insight maupun mendukung pekerjaan anda. Anda dapat ikut aktif mengisi kolom diskusi interaktif yang terdapat di tiap section video learning, dan apabila telah menyelesaikan course ini anda dapat memberikan bintang serta komentar terbaik berdasarkan pengalaman anda dalam mengakses course NodeJS.<br><br>Selamat Belajar.<br>",https://mydigilearn.id/courses/744/nodejs
711,Education,"""Pada sesi ini peserta akan mempelajari case terkait solusi: 1. Pijar Sekolah 2. Smart Campus (Solusi Revitalisasi Enterprise Infrastruktur) 3. Solusi Assesment ICT &amp; Transformasi Digital Smart Campus""",https://mydigilearn.id/courses/711/education
627,JavaScript Intermediate,"<p style=""text-align: justify"">
JavaScript adalah bahasa pemrograman yang wajib dikuasai oleh seorang web developer. Bahasa ini awalnya digunakan untuk membuat sebuah website menjadi lebih interaktif. Dalam perkembangannya, JavaScript tidak lagi hanya digunakan pada browser, melainkan juga bisa berjalan pada server. Ini berarti JavaScript digunakan di seluruh bagian website, mulai dari front-end hingga back-end. Bahkan, kini JavaScript mulai merambah ke platform lain seperti mobile, desktop, dan game.<br>

Sebelum mengakses course ini, peserta diharapkan dapat mengakses dan menyelesaikan terlebih dahulu course JavaScript Basic di link berikut 
<a href=""https://mydigilearn.id/course/614/javascript-basics."" target=""_blank"">course JavaScript Basic</a><br>
 
JavaScript Intermediate course ditujukan bagi peserta yang ingin mendapatkan pemahaman yang lebih dalam tentang JavaScript yang berfokus pada materi Debugging in the Browser, Objects, Object References and Copying, Object Methods & Using """"this"""", Constructor & The """"New"""" Operator, Arrays, Array Methods, Map and Set, Object.keys, Values, Entries, & JSON Methods to JSON.
",https://mydigilearn.id/courses/627/javascript-intermediate
652,Procurement Excellence Academy : Category Management,"<span style=""color: rgb(35, 36, 40);"">Course ini bertujuan untuk meningkatkan kapabilitas <strong style=""color: rgb(0, 0, 0);"">dan kesiapan karyawan </strong><span style=""color: rgb(35, 36, 40);"">TelkomGroup dalam pelaksanaan transformasi &amp; implementasi Procurement Excellence, sesuai dengan program Kementerian BUMN, yang berbasiskan Global Practice Center-Led Procurement, sehingga terwujud business effectiveness dan efficiency di Procurement TelkomGroup. <strong style=""color: rgb(35, 36, 40);"">Pada course category management ini akan dibahas tentang strategi dari pengadaan, pentingnya category management, hingga diharapkan seorang karyawan </strong><span style=""color: rgb(35, 36, 40);"">dapat mengidentifikasi kerangka kerja yang digunakan untuk pengembangan Category Management",https://mydigilearn.id/courses/652/procurement-excellence-academy-category-management
509,Mitratel Product Knowledge,"<p class=""ql-align-justify"">Selamat Datang pada Course Mitratel Product Knowledge. Pada Course ini peserta akan mempelajari lebih detail terkait dengan Product Knowledge Mitratel.",https://mydigilearn.id/courses/509/mitratel-product-knowledge
640,Marikultur untuk Konservasi,Mengatasi kelangkaan ikan dilaut dengan melepaskan kembali ikan budidaya untuk pemulihan populasi ikan.,https://mydigilearn.id/courses/640/marikultur-untuk-konservasi
641,"Pengolahan, Pengemasan dan Pemasaran Online Produk Berbahan Dasar Rumput Laut
(Kappaphycus alvarezii)","Video ini berisi tentang pengembangan, Manfaat keunggulan dari rumput laut, teknologi Budidaya Rumput laut, pengolahan, pengemasan dan pemasaran online produk rumput laut",https://mydigilearn.id/courses/641/pengolahan-pengemasan-dan-pemasaran-online-produk-berbahan-dasar-rumput-laut-kappaphycus-alvarezii
642,Konservasi Sumberdaya Perikanan Berbasis Keberlanjutan Ekonomi dan Bisnis Masyarakat.,Menjelaskan tentang bagaimana menjaga ekosistem perairan melalui konservasi sehingga dapat memanfaatkan sumberdaya perikanan untuk peningkatan ekonomi masyarakat.,https://mydigilearn.id/courses/642/konservasi-sumberdaya-perikanan-berbasis-keberlanjutan-ekonomi-dan-bisnis-masyarakat.
614,JavaScript Basics,"<p style=""text-align: justify; padding-bottom: 10px"">JavaScript adalah bahasa pemrograman yang wajib dikuasai oleh seorang web developer. Bahasa ini awalnya digunakan untuk membuat sebuah website menjadi lebih interaktif. Dalam perkembangannya, JavaScript tidak lagi hanya digunakan pada browser, melainkan juga bisa berjalan pada server. Ini berarti JavaScript digunakan di seluruh bagian website, mulai dari front-end hingga back-end. Bahkan, kini JavaScript mulai merambah ke platform lain seperti mobile, desktop, dan game.

<p style=""text-align: justify"">JavaScript Basics course ditujukan bagi peserta yang ingin mendapatkan pemahaman yang lebih dalam tentang Basic Code Structure, Storing Information using Variables, Various Data Types, Interacting using Alert, Prompt, and Confirm, Converting Variable Types, Basic Operator Math,  Comparisons, Conditional Branching, Loops While and For, Functions, dan Functions Expressions.",https://mydigilearn.id/courses/614/javascript-basics
500,Objective and Key Result for Telkomsel,"<p style="" text-align: justify"">Pelajari Objective and Key Result melalui Pathway ini ! 
Melalui pathway ini kamu akan mempelajari goal dan rencana strategis perusahaan terkait kinerja, konsep dan siklus Performance Management System, serta konsep OKR dan bagaimana cara penerapannya",https://mydigilearn.id/courses/500/objective-and-key-result-for-telkomsel
683,Service Excellence for Loyalty Customer,Pemahaman terkait memberikan layanan terbaik untuk yang berorientasi pada kepentingan pelanggan yang memungkinkan kita mampu memberikan dan terciptanya kepuasan yang optimal. Service Excellence menciptakan rasa percaya pada pelanggan terhadap produk barang maupun jasa yang dipasarkan. Service excellence pada akhirnya akan mendukung terwujudnya loyalitas pelanggan,https://mydigilearn.id/courses/683/Service-Excellence-for-Loyalty-Customer
67,Intrapreneur Fundamental : MEMAHAMI APA ITU INTRAPRENEUR Quiz,Intrapreneur Fundamental : Unlock your mindset as an Employee,https://mydigilearn.id/courses/67/intrapreneur-fundamental-:-memahami-apa-itu-intrapreneur-quiz
779,Reinventing DigiConn Product Competence - Basic,Hi! Para Peserta Pelatihan Reinventing DigiConn Product Competence - Basic<br>Program ini terdiri dari materi DigiConn Product Competence level Basic. Pastikan mengakses seluruh materi yang disediakan ya!,https://mydigilearn.id/courses/779/reinventing-digiconn-product-competence-basic
646,Consultative Selling,Consultative Selling,https://mydigilearn.id/courses/646/consultative-selling
496,Regression Models,"<p class=""ql-align-justify"">Course ini mengupayakan keseimbangan yang baik antara aplikasi bisnis dan ketelitian matematika dalam perlakuannya terhadap regression models, salah satu teknik statistik paling penting di bidang machine learning. Tujuannya adalah untuk membekali Anda dengan pengetahuan untuk menyelidiki hubungan antara variabel data secara efektif dan ketat. Kami sangat menyarankan Anda menyelesaikan Practical Statistics sebelum mengambil course ini. Setelah menyelesaikan course ini, Anda akan memperoleh pemahaman statistik yang ketat tentang machine learning models, memungkinkan Anda untuk mengekstrapolasi ide yang sama ke dalam machine learning models lain yang lebih canggih",https://mydigilearn.id/courses/496/regression-models
567,Basic Language Python,"<br><p class=""ql-align-justify"">Python didesain untuk mudah dipelajari dan menyenangkan untuk digunakan. Sebagai bahasa yang digunakan secara dinamis, Python sangat fleksibel. Ini berarti tidak ada aturan yang terlalu ketat tentang cara membangun fitur dan memiliki lebih banyak fleksibilitas dalam memecahkan error menggunakan metode yang berbeda. Selain itu, Python juga lebih mentoleransi error yang muncul, sehingga masih memungkinkan untuk mengkompilasi dan menjalankan program sampai error diperbaiki. <p class=""ql-align-justify""><br><p class=""ql-align-justify""> Course ini mempelajari bagaimana menggunakan bahasa pemrograman Python. Python Fundamentals mengajari para pemula tentang hal penting dari Python dengan cepat sehingga mereka dapat membangun program praktis dan mengembangkan teknik pemrograman yang baik.",https://mydigilearn.id/courses/567/basic-language-python
911,Understanding Driving Innovation Competency,"<span style=""color: rgb(0, 0, 0)"">Understanding Driving Innovation Competency",https://mydigilearn.id/courses/911/understanding-driving-innovation-competency
830,Design Bootcamp for UX Writer,"<span style=""color: rgb(0, 0, 0)"">Design Bootcamp merupakan metoda dalam proses pembelajaran terkait design proses yang memadukan aktivitas self learning, classical dan mentoring untuk role UX Writer.",https://mydigilearn.id/courses/830/design-bootcamp-for-ux-writer
828,Design Bootcamp for UI Designer,"<span style=""color: rgb(0, 0, 0)"">Design Bootcamp merupakan metoda dalam proses pembelajaran terkait design proses yang memadukan aktivitas self learning, classical dan mentoring untuk role UI Designer.",https://mydigilearn.id/courses/828/design-bootcamp-for-ui-designer
829,Design Bootcamp for UX Researcher,"<span style=""color: rgb(0, 0, 0)"">Design Bootcamp merupakan metoda dalam proses pembelajaran terkait design proses yang memadukan aktivitas self learning, classical dan mentoring untuk role UX Researcher.",https://mydigilearn.id/courses/829/design-bootcamp-for-ux-researcher
831,Design Bootcamp for Graphic Designer,"<span style=""color: rgb(0, 0, 0)"">Design Bootcamp merupakan metoda dalam proses pembelajaran terkait design proses yang memadukan aktivitas self learning, classical dan mentoring untuk role Graphic Designer.",https://mydigilearn.id/courses/831/design-bootcamp-for-graphic-designer
531,Heuristic Evaluation,"<br><p class=""ql-align-justify"">Heuristic, atau Usability Guidelines, adalah aturan yang menguraikan prinsip-prinsip User Interface yang efektif. Heuristic dapat digunakan dalam dua cara, yaitu:<ul><li>a) Pada waktu desain, untuk membantu Anda memilih dari berbagai alternatif desain;</li><li>b) Pada waktu Heuristic Evaluation, untuk menemukan dan membenarkan masalah dalam interface.</li></ul><br>Terdapat banyak pilihan guideline yang bisa digunakan, bahkan terkadang setiap peneliti usability memiliki heuristic-nya sendiri. Dalam course ini akan membahas teori Heuristic Evaluation yang ditemukan oleh Jacob Nielsen, antara lain:<ul><li>1. Match the real world</li><li>2. Consistency &amp; standards</li><li>3. Help &amp; documentation</li><li>4. User control &amp; freedom</li><li>5 Visibility of system status</li><li>6. Flexibility &amp; efficiency</li><li>7. Error prevention</li><li>8. Recognition, not recall</li><li>9. Error reporting, diagnosis, and recovery</li><li>10. Aesthetic &amp; minimalist design</li></ul>",https://mydigilearn.id/courses/531/heuristic-evaluation
730,E-Learning Peningkatan Kompetensi Marketing bagi AM,"Hi! Para Peserta Pathway Basic knowledge for AM (Account Manager),Pathway ini terdiri dari materi basic terkait AM yang dapat dipelajari kapan saja. Pastikan menggunakan PC/Laptop agar dapat mengakses materi yang telah disediakan, ya!",https://mydigilearn.id/courses/730/e-learning-peningkatan-kompetensi-marketing-bagi-am
639,Literasi Laut untuk Pemuda dalam Mendukung Sustainable Development Goals (SDGs),"<div class=""literation"">
Literasi laut bagi pemuda yaitu suatu pembelajaran atau materi yang diberikan kepada pemuda tentang konektifitas antara laut dan manusia, bagaimana laut mempengaruhi manusia dan bagaimana manusia mempengaruhi laut. Kurikulum literasi laut ini dikembangkan oleh UNESCO dibeberapa Negara. Materi yang dipelajari pada pembelajaran ini yaitu:
<ol>
<li>Laut merupakan bagian terbesar dari bumi dengan fitur dan sifat yang unik.</li>
<li>Peranan laut terhadap iklim dan cuaca.</li>
<li>Konsep bahwa laut membuat bumi menjadi layak huni dengan. menyumbangkan oksigen, sumber makanan, dan lainnya.</li>
<li>Laut mendukung keragaman hayati dan kehidupan manusia.</li>
<li>Manusia dan laut saling terkait.</li>
<li>Potensi laut dan kebutuhan SDM di masa mendatang. </li>
</ol>
Literasi laut ini diharapkan dapat memberikan suatu pehaman kepada pemuda agar bisa menghargai dan bertindak dalam pengelolaan laut. Pemuda cerdas, akan bertindak bijak untuk laut.
</div>

<style>

.literation {
	text-align: justify;
}
.literation ol {
	list-style-type: number;
	padding-left: 32px;
	padding-top: 10px;
	padding-bottom: 10px;
}

</style>",https://mydigilearn.id/courses/639/literasi-laut-untuk-pemuda-dalam-mendukung-sustainable-development-goals-sdgs
626,Pengelolaan Human Capital Telkom Group,Digital Learning Pengelolaan Human Capital bertujuan sebagai basic knowledge pengelolaan human capital berdasarkan PD.200.00/r.01/HK200/COP-2000000/2021 yang diperuntukan bagi karyawan Telkom Group dengan JF Human Capital. Peserta diharapkan mengetahui bagaimana pengelolaan Human Capital yang berlaku di Telkom Group dan dapat mengaplikasikannya dalam pekerjaan.,https://mydigilearn.id/courses/626/pengelolaan-human-capital-telkom-group
1010,Pre Course Leadership Bootcamp for Territory Leader,"<span style=""color: rgb(0, 0, 0)"">Pre Course Leadership Bootcamp for Territory Leader",https://mydigilearn.id/courses/1010/pre-course-leadership-bootcamp-for-territory-leader
1091,Pengenalan Telkom Group Respectful Workplace,"<span style=""color: black"">Pengenalan Telkom Group Respectful Workplace",https://mydigilearn.id/courses/1091/pengenalan-telkom-group-respectful-workplace
1011,Standardisasi Chapter Data Science & AI Q3 2023 - Data Scientist 	,<span>Standardisasi Chapter Data Science &amp; AI Q3 2023 - Data Scientist,https://mydigilearn.id/courses/1011/standardisasi-chapter-data-science-and-ai-q3-2023-data-scientist
728, Internship Telkomsel Fase Discovery - Regional,"""Selamat Datang pada Self-Led Learning Program Internship Telkomsel Fase Discovery - Regional.
Pada Self-Led Learning ini, peserta akan diberikan materi terkait Operating Model & Struktur Organisasi dan Overview Unit Regional.Selamat Belajar!""",https://mydigilearn.id/courses/728/internship-telkomsel-fase-discovery-regional
727,Internship Telkomsel Fase Discovery - Witel,"Selamat Datang pada Self-Led Learning Program Internship Telkomsel Fase Discovery - Regional.
Pada Self-Led Learning ini, peserta akan diberikan materi terkait Operating Model & Struktur Organisasi dan Overview Unit Regional.Selamat Belajar!",https://mydigilearn.id/courses/727/internship-telkomsel-fase-discovery-witel
708,Internship Telkomsel - OPTIMA,Course ini berisi beberapa materi self-learning yang harus diakses oleh seluruh peserta Internship Telkomsel - OPTIMA,https://mydigilearn.id/courses/708/internship-telkomsel-optima
874,IoT Basics (Dasar - Dasar IoT),"<span>Dalam <em><span>Course</em><span> Dasar-dasar IoT akan memberikan pemahaman dasar tentang Internet of Things (IoT) dan penerapannya dalam bisnis dan kehidupan sehari-hari. Peserta akan mempelajari konsep dasar IoT, perangkat dan sensor yang digunakan dalam IoT, serta penggunaan platform dan teknologi yang relevan. <em><span>Course</em><span> ini bertujuan agar peserta dapat memahami potensi dan manfaat IoT. Selain itu, peserta akan diperkenalkan pada proyek dan aplikasi IoT praktis untuk menginspirasi kreativitas dalam mengembangkan solusi IoT yang inovatif.",https://mydigilearn.id/courses/874/iot-basics-dasar-dasar-iot
1016,Pre Course Leadership Bootcamp for Territory Leader Batch 3,"<span style=""color: rgb(0, 0, 0)"">Pre Course Leadership Bootcamp for Territory Leader",https://mydigilearn.id/courses/1016/pre-course-leadership-bootcamp-for-territory-leader-batch-3
1022,BigBox - Horizontal Platform,"<span style=""color: rgb(0, 0, 0)"">Hi! Para Peserta Pelatihan BigBox - Horizontal Platform, <span style=""color: rgb(0, 0, 0)"">Course ini terdiri dari materi terkait Product BigBox - Horizontal Platform Pastikan menggunakan PC/Laptop agar dapat mengakses materi yang telah disediakan, ya!",https://mydigilearn.id/courses/1022/bigbox-horizontal-platform
1068,Hosted Private Branch Exchange (PBX),"<span style=""color: rgb(0, 0, 0)"">Hi! Para Peserta Pelatihan Hosted Private Branch Exchange (PBX), Program ini terdiri dari materi terkait Product Hosted Private Branch Exchange (PBX) Pastikan menggunakan PC/Laptop agar dapat mengakses materi yang telah disediakan, ya!",https://mydigilearn.id/courses/1068/hosted-private-branch-exchange-pbx
935,Offering Management Process,"<span style=""color: rgb(0, 0, 0)"">Offering Management adalah proses pemenuhan kebutuhan pelanggan yang telah diidentifikasi oleh Account Manager. Proses offering management yang dibahas pada e-learning ini mengacu kepada proses sales funnel, dimana dimulai dari fase F0 hingga F5 dan delivery. Pada e-learning ini akan dibahas proses serta aturan yang berlaku di Telkom terkait dengan fase-fase tersebut.",https://mydigilearn.id/courses/935/offering-management-process
785,Anti Korupsi BUMN 2023,"Berdasarkan Surat Edaran Nomor S-30/MBU/S/02/2023 2 Februari 2023, Kementrian BUMN menghimbau para Direktur BUMN maupun anak perusahaannya untuk dapat menyaksikan kompilasi rekaman video Agenda Pengarahan Pencegahan Korupsi di Lingkungan BUMN oleh Menteri BUMN dan KPK pada hari Rabu, 11 Januari 2023",https://mydigilearn.id/courses/785/anti-korupsi-bumn-2023
